round,agent_id,model,action,true_coop,B_eff,EU,real_reward,expected_other_coop,reason,action_changed
9,2,gpt_oss_20b,1,0.75,14.082976272763721,4.745771927604154,4.5622322045727906,0.7559319650486757,"Action 1 gives true cooperation 0.75, close to target 0.776 while keeping B_eff high; defection would lower avg_other_coop and B_eff in future rounds.",False
9,3,qwen3_235b_a22b_2507,1,0.75,14.082976272763721,3.6784718996114814,4.5622322045727906,0.6801454262289791,"Action 1 balances reciprocity with favorable payoff incentives, matching recent opponent cooperation and maintaining streak benefits.",False
10,0,deepseek_v32,1,0.75,12.678072916666666,1.3272033894331106,2.4520486111111097,0.5700553575403552,"B_eff > C incentivizes cooperation, and action 1 reciprocates recent cooperative trend while maintaining high strategic score.",False
10,1,llama31_8b,2,0.5,12.678072916666666,4.123243174041599,5.5085546875,0.6407316969570934,"Choosing action 2 balances cooperation and retaliation pressure, given recent observed cooperation and opponent behavior.",True
10,2,gpt_oss_20b,1,0.75,12.678072916666666,1.9136891301224352,2.4520486111111097,0.6163152066944271,Align with target cooperation and reciprocal partners to sustain high B_eff and long‑run payoff.,False
10,3,qwen3_235b_a22b_2507,1,0.75,12.678072916666666,1.3272033894331132,2.4520486111111097,0.5700553575403554,"Maintain current cooperation level (action 1) to align with reciprocal opponents and sustain B_effective, given recent observed cooperation and high strategic score.",False
11,0,deepseek_v32,1,0.75,13.505418759475385,2.713029431975156,4.129064069606539,0.6377461954618967,Action 1 matches target cooperation level while maintaining reciprocity and maximizing payoff given B_eff > C.,False
11,1,llama31_8b,1,0.75,13.505418759475385,3.4140429036710556,4.129064069606539,0.6896522847272939,"Higher cooperation is incentivized by the payoff formula, and opponent 0 is predicted to cooperate at a high rate.",True
11,2,gpt_oss_20b,1,0.75,13.505418759475385,3.19477113994441,4.129064069606539,0.6734164487542106,"Cooperate to keep others’ cooperation high and B_eff rising, giving higher long‑term payoff than the short‑term gain from defecting.",False
11,3,qwen3_235b_a22b_2507,1,0.75,13.505418759475385,2.713029431975156,4.129064069606539,0.6377461954618967,"Action 1 balances reciprocity and payoff by matching recent opponent cooperation (0.639) with own true cooperation (0.7375), while maintaining high strategic score given B_eff > C.",False
12,0,deepseek_v32,1,0.75,14.247081089309045,3.8602391381650163,5.872567574424204,0.6850693890897457,Action 1 balances reciprocity with payoff maximization given high B_effective and reciprocal opponents.,False
12,1,llama31_8b,0,1.0,14.247081089309045,2.2139902516914924,2.685310816981783,0.7028801330544789,"Choosing action 0 is justified due to its high true cooperation level and the opponent's reciprocal behavior, which suggests a high likelihood of cooperation.",True
12,2,gpt_oss_20b,1,0.75,14.247081089309045,4.3321158273576055,5.872567574424204,0.7181903270723815,Align with target cooperation (~0.69) to sustain reciprocity and maximize payoff given high B_eff and others’ cooperative behavior.,False
12,3,qwen3_235b_a22b_2507,1,0.75,14.247081089309045,3.8602391381650163,5.872567574424204,0.6850693890897457,Maintain reciprocity with high expected other cooperation and sustain streak to preserve elevated B_effective.,False
13,0,deepseek_v32,1,0.75,14.861657565848684,4.620364565502945,6.384714638207237,0.7078863524401339,Payoff incentives favor moderate cooperation with high reciprocity score and near-target own coop.,False
13,1,llama31_8b,0,1.0,14.861657565848684,2.804517820608157,3.1462431743865125,0.7135487931693963,"Choosing action 0 due to its high cooperation level and alignment with the target cooperation level, given the observed reciprocal behavior of opponents and the current B_effective value.",False
13,2,gpt_oss_20b,1,0.75,14.861657565848684,5.088719094066259,6.384714638207237,0.7394006385477326,Cooperate near target 0.773 while keeping reciprocity and expected payoff high.,False
13,3,qwen3_235b_a22b_2507,1,0.75,14.861657565848684,4.620364565502945,6.384714638207237,0.7078863524401339,Action 1 matches the target cooperation level and sustains high B_effective via streak; it balances reciprocity and payoff given others' stable cooperation.,False
14,0,deepseek_v32,1,0.75,15.330876183965776,5.030075797809459,6.7757301533048135,0.712945278968529,"Reciprocal action 1 matches predicted opponent cooperation, maintains beneficial streak, and balances payoff from high B_eff against own cost.",False
14,1,llama31_8b,0,1.0,15.330876183965776,3.1393281992982205,3.4981571379743315,0.7135487931693963,"Higher cooperation is incentivized by the payoff formula and recent observed history, where most opponents have been cooperative.",False
14,2,gpt_oss_20b,1,0.75,15.330876183965776,5.513217416151126,6.7757301533048135,0.7444595650761276,Maximizes expected payoff (B_eff*0.7635 - C*0.75 > B_eff*0.7635 - C*1.0) while staying close to target cooperation and leveraging reciprocal opponents.,False
14,3,qwen3_235b_a22b_2507,1,0.75,15.330876183965776,5.030075797809459,6.7757301533048135,0.712945278968529,"Action 1 balances reciprocity with moderate cooperation, aligning with high B_effective that rewards mutual cooperation and the observed trend of reciprocal behavior among opponents.",False
15,0,deepseek_v32,1,0.75,15.68820624728257,5.541576842452154,7.073505206068809,0.7293107103582351,"Action 1 balances reciprocity with payoff incentives, matching predicted opponent cooperation and maintaining streak benefits.",False
15,1,llama31_8b,0,1.0,15.68820624728257,3.5992278288461934,3.7661546854619274,0.7266112931693964,High B_effective and recent cooperation by others justify choosing the most cooperative action.,False
15,2,gpt_oss_20b,1,0.75,15.68820624728257,5.831052268538907,7.073505206068809,0.7477624964658339,"Action 1 offers a good trade‑off: it keeps cooperation near the target 0.818, preserves reciprocity, and yields a higher expected payoff than full cooperation while avoiding the sharp drop in B_eff that would follow a full defection.",False
15,3,qwen3_235b_a22b_2507,1,0.75,15.68820624728257,5.541576842452154,7.073505206068809,0.7293107103582351,"Action 1 balances reciprocity with payoff efficiency, matching recent opponent cooperation while maintaining high strategic score and aligning with target cooperation level under current B_eff and C parameters.",False
16,0,deepseek_v32,1,0.75,15.958050383965688,5.881230115194067,5.968537787974267,0.7382624964658339,"Reciprocate recent high cooperation to maintain beneficial streak and payoff, as B_eff is elevated and opponents are predicted to cooperate.",False
16,1,llama31_8b,1,0.75,15.958050383965688,5.838152679687236,5.968537787974267,0.7355630792769952,"Maintain cooperation with the reciprocal opponent 0, while considering the payoff incentive and recent cooperation level.",True
16,2,gpt_oss_20b,1,0.75,15.958050383965688,6.032831593841743,5.968537787974267,0.7477624964658339,Maintain cooperation at 0.75 to keep opponent reciprocity high while avoiding extra cost; payoff higher than higher cooperation given current avg other coop.,False
16,3,qwen3_235b_a22b_2507,1,0.75,15.958050383965688,5.881230115194067,5.968537787974267,0.7382624964658339,Action 1 balances reciprocity and payoff by matching recent opponent cooperation (0.83) while maintaining high strategic score and preserving the streak that boosts B_effective.,False
17,0,deepseek_v32,1,0.75,16.162383653421216,5.996213008146992,6.121787740065912,0.7360432262495408,"High B_eff from streak incentivizes cooperation, action 1 reciprocates observed opponent cooperation while balancing payoff.",False
17,1,llama31_8b,1,0.75,16.162383653421216,5.957146018253893,6.121787740065912,0.7336260710371146,"Higher B_effective and recent cooperation from others incentivize cooperation, but retaliation pressure is low, so reciprocating with action 1 is strategically justified.",False
17,2,gpt_oss_20b,1,0.75,16.162383653421216,6.034598669323866,6.121787740065912,0.7384182262495407,Cooperate to preserve high B_eff and reciprocal cooperation,False
17,3,qwen3_235b_a22b_2507,1,0.75,16.162383653421216,5.996213008146992,6.121787740065912,0.7360432262495408,"Action 1 balances reciprocity with cost efficiency, matching recent opponent cooperation while maintaining high strategic score under current B_effective and C parameters.",False
18,0,deepseek_v32,1,0.75,16.33352517594712,6.115332042625062,6.250143881960341,0.7356239337922554,"Maintain high cooperation streak to maximize B_eff, reciprocating observed opponent cooperation of ~0.75.",False
18,1,llama31_8b,1,0.75,16.33352517594712,6.121492023308757,6.250143881960341,0.7360010710371147,"The opponent's predicted cooperation level is high, and the payoff formula suggests that cooperation is rewarded, so I choose the action that balances cooperation and defection based on the opponent's predicted behavior.",False
18,2,gpt_oss_20b,1,0.75,16.33352517594712,6.115332042625062,6.250143881960341,0.7356239337922554,Maximize payoff with high B_eff and expected cooperation; action 1 aligns with target coop and high reciprocity score.,False
18,3,qwen3_235b_a22b_2507,1,0.75,16.33352517594712,6.115332042625062,6.250143881960341,0.7356239337922554,"Maintaining cooperation at level 1 sustains high B_effective via streak preservation while aligning with predicted reciprocal behavior of others, maximizing long-term payoff.",False
19,0,deepseek_v32,1,0.75,16.47350699298007,5.638061930872538,6.355130244735053,0.7004010703846669,Reciprocate opponent cooperation at target level to maintain streak and maximize payoff given high B_eff.,False
19,1,llama31_8b,1,0.75,16.47350699298007,4.724037850383982,6.355130244735053,0.6449165836340283,"Higher B_effective and recent cooperation by others justify cooperation, but retaliation pressure is low, so reciprocating with action 1 is optimal.",False
19,2,gpt_oss_20b,1,0.75,16.47350699298007,4.608657657512992,6.355130244735053,0.6379125988164568,Cooperate at 0.75 to match reciprocal opponents and preserve high B_eff streak.,False
19,3,qwen3_235b_a22b_2507,1,0.75,16.47350699298007,4.608657657512992,6.355130244735053,0.6379125988164568,"Action 1 balances reciprocity with payoff optimization, matching predicted opponent cooperation and maintaining high strategic score given current B_eff and C.",False
20,0,deepseek_v32,1,0.75,16.596010781161553,6.537554297936359,6.447008085871165,0.7494303578095082,Action 1 matches predicted opponent reciprocity and maintains streak to maximize B_eff.,False
20,1,llama31_8b,1,0.75,16.596010781161553,6.170509782476356,6.447008085871165,0.7273139275239457,Choose action 1 due to high predicted reciprocity with opponent 0 and recent cooperation levels.,False
20,2,gpt_oss_20b,1,0.75,16.596010781161553,6.393382370534311,6.447008085871165,0.7407432142963394,"Maintain high cooperation to preserve streak and reciprocity, maximizing B_eff while keeping cost low.",False
20,3,qwen3_235b_a22b_2507,1,0.75,16.596010781161553,6.393382370534311,6.447008085871165,0.7407432142963394,Action 1 balances reciprocity with the target cooperation level (0.7338) and aligns with high B_effective driven by a long streak; deviating downward reduces payoff due to high cost of own cooperation and reliance on sustained cooperation for benefits.,False
21,0,deepseek_v32,1,0.75,16.704238096943605,6.598285428819341,6.528178572707704,0.748210445533949,"Action 1 maintains high cooperation to sustain the beneficial streak and matches the reciprocal behavior of others, maximizing repeated-game payoff given the high B_effective.",False
21,1,llama31_8b,1,0.75,16.704238096943605,6.249225016583176,6.528178572707704,0.7273139275239457,"The payoff incentives and observed opponent behavior suggest a reciprocal strategy, and action 1 is the most cooperative choice that aligns with this strategy, given the target cooperation level and the opponent's predicted top action.",False
21,2,gpt_oss_20b,1,0.75,16.704238096943605,6.453173315193047,6.528178572707704,0.7395233020207801,Maintain high cooperation (true level 0.74) to match target and maximize B_eff benefit while keeping reciprocity high.,False
21,3,qwen3_235b_a22b_2507,1,0.75,16.704238096943605,6.453173315193047,6.528178572707704,0.7395233020207801,Maintains reciprocity with high-B_eff environment; action 1 matches predicted target cooperation and sustains streak-inflated benefits with low deviation cost.,False
22,0,deepseek_v32,1,0.75,16.802343066927776,6.671688592120291,6.601757300195832,0.748210445533949,Action 1 maintains cooperation streak for higher B_eff while reciprocating observed opponent cooperation.,False
22,1,llama31_8b,1,0.75,16.802343066927776,6.386731363623974,6.601757300195832,0.7312510710371146,"The payoff incentive for cooperation is high due to the current B_effective of 16.802343066927776, and the opponent's reciprocal style suggests that cooperation is likely to be reciprocated.",False
22,2,gpt_oss_20b,1,0.75,16.802343066927776,6.591877462552383,6.601757300195832,0.743460445533949,Cooperate to maintain high B_eff and streak; defection would reset streak and lower long‑run payoff despite short‑term gain.,False
22,3,qwen3_235b_a22b_2507,1,0.75,16.802343066927776,6.591877462552383,6.601757300195832,0.743460445533949,Action 1 aligns with target cooperation level (0.777) and maintains reciprocity given others' recent cooperation (0.75) while balancing cost and benefit under current B_eff.,False
23,0,deepseek_v32,1,0.75,16.892910066393256,6.699331105733346,6.669682549794942,0.745835445533949,Action 1 maintains high cooperation to preserve the beneficial streak for payoff while closely matching the expected reciprocity from opponents.,False
23,1,llama31_8b,1,0.75,16.892910066393256,6.452958578983725,6.669682549794942,0.7312510710371146,Choosing action 1 is justified by the high predicted reciprocity index of 0.917 with opponent 0 and the high predicted top action probability of 0.915 for action 1.,False
23,2,gpt_oss_20b,1,0.75,16.892910066393256,6.619089782917977,6.669682549794942,0.741085445533949,Maintain moderate cooperation to keep others cooperating and maximize B_eff * avg_other_coop while keeping own cost reasonable.,False
23,3,qwen3_235b_a22b_2507,1,0.75,16.892910066393256,6.619089782917977,6.669682549794942,0.741085445533949,Action 1 balances payoff maximization and reciprocity by matching recent opponent cooperation (0.75) while maintaining high strategic score and preserving the streak that boosts B_effective.,False
24,0,deepseek_v32,1,0.75,16.97753474153429,6.72212554300918,6.733151056150717,0.743460445533949,"Action 1 (cooperation 0.75) balances reciprocity with high streak payoff incentive, as recent mutual cooperation maintains beneficial B_effective increase.",False
24,1,llama31_8b,1,0.75,16.97753474153429,6.514840463316772,6.733151056150717,0.7312510710371146,"The top-ranked action is 1 with a strategic score of 0.8399, reflecting a balance between cooperation and retaliation pressure.",False
24,2,gpt_oss_20b,1,0.75,16.97753474153429,6.641482252986891,6.733151056150717,0.7387104455339489,"Action 1 matches target cooperation (~0.75) and yields higher payoff than full cooperation (action 0) given B_eff=16.98 and C=8, while aligning with opponents’ cooperative sticky behavior.",False
24,3,qwen3_235b_a22b_2507,1,0.75,16.97753474153429,6.641482252986891,6.733151056150717,0.7387104455339489,"Action 1 balances reciprocity and payoff optimization, matching recent opponent cooperation (0.75) and aligning with high strategic score and reciprocity index.",False
25,0,deepseek_v32,1,0.75,17.060614889173294,6.697149791345077,6.795461166879971,0.7383760710371147,High streak and reciprocal opponents support moderate cooperation to maintain payoff boost.,False
25,1,llama31_8b,1,0.75,17.060614889173294,6.575592910259716,6.795461166879971,0.7312510710371146,"Choose action 1 due to its high strategic score and proximity to the target cooperation level of 0.77, considering the reciprocal behavior of opponents and the recent cooperation streak.",False
25,2,gpt_oss_20b,1,0.75,17.060614889173294,6.616111870621503,6.795461166879971,0.7336260710371146,"Maintain target cooperation (0.75) to sustain reciprocity and high strategic score, balancing payoff and long‑run stability.",False
25,3,qwen3_235b_a22b_2507,1,0.75,17.060614889173294,6.616111870621503,6.795461166879971,0.7336260710371146,"Action 1 aligns with reciprocal cooperation, matches recent opponent behavior, and balances payoff from B_effective against cooperation cost.",False
26,0,deepseek_v32,1,0.75,17.14275224515213,6.717084012955872,6.857064183864098,0.7360010710371147,"Maintain reciprocal cooperation at 0.75 to sustain high streak and B_eff, matching opponents' consistent reciprocal behavior.",False
26,1,llama31_8b,1,0.75,17.14275224515213,6.6356559397913975,6.857064183864098,0.7312510710371146,"Maintain cooperation with the reciprocal opponents and target cooperation level of 0.77, given the recent observed history and payoff incentives.",False
26,2,gpt_oss_20b,1,0.75,17.14275224515213,6.6356559397913975,6.857064183864098,0.7312510710371146,Maintain reciprocity at target 0.77; action 1 gives high payoff while keeping cooperation stable.,False
26,3,qwen3_235b_a22b_2507,1,0.75,17.14275224515213,6.6356559397913975,6.857064183864098,0.7312510710371146,Action 1 matches target cooperation level and sustains high B_effective by maintaining streak; aligns with reciprocal behavior of others who cooperate at 0.75 level.,False
27,0,deepseek_v32,1,0.75,17.231149856935538,6.782144749905581,6.923362392701653,0.7360010710371147,"Maintain high streak to maximize B_eff, reciprocating observed stable cooperation from others.",False
27,1,llama31_8b,1,0.75,17.231149856935538,6.700296788085137,6.923362392701653,0.7312510710371146,"The payoff incentive to cooperate and the observed reciprocal behavior of other players justify choosing action 1, which is the predicted top action of the opponents and aligns with the target cooperation level.",False
27,2,gpt_oss_20b,1,0.75,17.231149856935538,6.700296788085137,6.923362392701653,0.7312510710371146,"Action 1 maximizes payoff while matching others' high cooperation and sustaining the streak, per the highest strategic score.",False
27,3,qwen3_235b_a22b_2507,1,0.75,17.231149856935538,6.700296788085137,6.923362392701653,0.7312510710371146,Maintain cooperation at level 1 to align with high observed reciprocity and sustain high B_effective via streak; action 1 matches recent group behavior and maximizes strategic score.,False
28,0,deepseek_v32,1,0.75,17.322615003186655,7.567396244830129,6.991961252389991,0.7774459134693391,Reciprocal action 1 maintains high streak for payoff bonus while matching observed opponent cooperation.,False
28,1,llama31_8b,1,0.75,17.322615003186655,7.485113823564991,6.991961252389991,0.7726959134693391,Higher cooperation is incentivized by higher B_effective and recent observed cooperation from other players.,False
28,2,gpt_oss_20b,1,0.75,17.322615003186655,7.485113823564991,6.991961252389991,0.7726959134693391,"Cooperate at 0.75 to match the target 0.80 while minimizing cost; opponent is reciprocal and recent cooperation is high, so action 1 maximizes payoff.",False
28,3,qwen3_235b_a22b_2507,1,0.75,17.322615003186655,6.924158454138989,6.991961252389991,0.7403130792769952,Action 1 balances cooperation to sustain high B_eff via streak maintenance while aligning with predicted reciprocal behavior of others and staying close to target cooperation level.,False
29,0,deepseek_v32,1,0.75,17.41044879391305,6.808076016836098,7.0578365954347895,0.729910880946333,Reciprocate observed high cooperation to maintain streak and maximize payoff.,False
29,1,llama31_8b,1,0.75,17.41044879391305,6.249207045912253,7.0578365954347895,0.6978112505726902,Choose action 1 due to high predicted target cooperation and strong reciprocity with opponent 2.,False
29,2,gpt_oss_20b,1,0.75,17.41044879391305,6.249207045912253,7.0578365954347895,0.6978112505726902,Action 1 matches target cooperation and preserves high B_eff streak while keeping reciprocity.,False
29,3,qwen3_235b_a22b_2507,1,0.75,17.41044879391305,6.16932193633759,7.0578365954347895,0.693222907645965,"Action 1 aligns with target cooperation level and maintains high reciprocity given others' consistent cooperation, while maximizing expected utility under current payoff incentives.",False
30,0,deepseek_v32,1,0.75,17.501570201467565,7.793173040610131,7.126177651100674,0.7823968297119942,"Action 1 maintains high streak and strong B_eff given observed reciprocal opponent cooperation near 0.8, balancing payoff maximization and reciprocity.",False
30,1,llama31_8b,1,0.75,17.501570201467565,7.718555055429706,7.126177651100674,0.7781333273906901,"Choosing action 1 is justified by the payoff incentives, the observed reciprocal behavior of opponents, and the ranked candidate actions.",False
30,2,gpt_oss_20b,1,0.75,17.501570201467565,7.151804609489912,7.126177651100674,0.745750493198346,Action 1 gives higher payoff (lower cost) while staying close to target cooperation and aligns with opponent’s reciprocal behavior.,False
30,3,qwen3_235b_a22b_2507,1,0.75,17.501570201467565,7.631906247247291,7.126177651100674,0.7731824111480349,Action 1 balances payoff efficiency and reciprocity by aligning with high expected other cooperation and maintaining streak-driven B_eff boost.,False
31,0,deepseek_v32,1,0.75,17.592612217554702,7.155704611665132,7.194459163166027,0.7421129079760855,Reciprocal opponents and high streak benefit from maintaining moderate cooperation to sustain payoff advantage.,False
31,1,llama31_8b,1,0.75,17.592612217554702,7.085466552254238,7.194459163166027,0.7381204332632736,"Choosing action 1 balances reciprocity with the observed behavior of opponents and the current payoff structure, which favors higher cooperation levels.",False
31,2,gpt_oss_20b,1,0.75,17.592612217554702,7.019725829066689,7.194459163166027,0.7343835963243027,Maintain high cooperation to keep B_eff high and sustain reciprocal cooperation from opponents.,False
31,3,qwen3_235b_a22b_2507,1,0.75,17.592612217554702,7.043684098237548,7.194459163166027,0.7357454332632737,Action 1 aligns with the target cooperation level and maintains reciprocity given high B_effective and observed reciprocal behavior of others.,False
32,0,deepseek_v32,1,0.75,17.683605820999862,7.223232139325041,7.262704365749897,0.7421129079760855,"Action 1 maintains reciprocity with opponents who consistently play 1, maximizing payoff via high streak benefit while balancing cost.",False
32,1,llama31_8b,1,0.75,17.683605820999862,7.181233575500165,7.262704365749897,0.7397379079760854,Higher B_effective and recent reciprocal opponent behavior justify a moderate cooperation level.,False
32,2,gpt_oss_20b,1,0.75,17.683605820999862,7.1151528240540545,7.262704365749897,0.7360010710371147,"Action 1 aligns with target cooperation 0.774 while keeping own cost lower than full cooperation, maximizing payoff given current B_eff.",False
32,3,qwen3_235b_a22b_2507,1,0.75,17.683605820999862,7.139235011675292,7.262704365749897,0.7373629079760855,"Action 1 aligns with high reciprocity, maintains cooperation streak, and balances payoff benefits from B_effective against cooperation cost.",False
33,0,deepseek_v32,1,0.75,17.774569904298367,7.266531693833081,7.3309274282237755,0.7407510710371147,"High streak and reciprocal opponents make moderate cooperation (action 1) optimal for sustained payoff, balancing benefit from high B_eff with cost of own cooperation.",False
33,1,llama31_8b,1,0.75,17.774569904298367,7.224317090310373,7.3309274282237755,0.7383760710371147,"Given the reciprocal behavior of opponents and the payoff incentives, choosing action 1 is the most strategically justified option, as it aligns with the predicted target cooperation level and maintains a high reciprocity score.",False
33,2,gpt_oss_20b,1,0.75,17.774569904298367,7.182102486787664,7.3309274282237755,0.7360010710371147,"Matches predicted target cooperation and reciprocity, maximizing expected payoff while preserving mutual cooperation.",False
33,3,qwen3_235b_a22b_2507,1,0.75,17.774569904298367,7.182102486787664,7.3309274282237755,0.7360010710371147,Action 1 matches target cooperation level and reciprocates recent stable cooperation from others while balancing cost and benefit under current high B_effective.,False
34,0,deepseek_v32,1,0.75,17.865515988185585,7.333900102879169,7.399136991139189,0.7407510710371147,Maintain high streak to maximize B_effective while reciprocating observed opponent cooperation of 0.75.,False
34,1,llama31_8b,1,0.75,17.865515988185585,7.291469502407227,7.399136991139189,0.7383760710371147,Maintain cooperation with the reciprocal opponents and earn a higher payoff.,False
